corp_code,corp_name,ticker,market,is_listed,bizr_no,jurir_no,corp_cls,extracted_at
00296263,YW,051390,KOSDAQ,True,1298117121,1311110021699,K,2026-03-14
00296290,키움증권,039490,KOSPI,True,1078176756,1101111867948,Y,2026-03-14
00296324,큐로홀딩스,051780,KOSDAQ,True,1298119361,1101110555479,K,2026-03-14
00297095,나라엠앤디,051490,KOSDAQ,True,6098135789,1942110033580,K,2026-03-14
00297165,현대오토넷,042100,,False,1268143483,1344110015057,E,2026-03-14
00297448,플래스크,041590,KOSDAQ,True,1168171323,1101111625271,K,2026-03-14
00297934,피씨디렉트,051380,KOSDAQ,True,1168169467,1101111577977,K,2026-03-14
00297961,케이맥,043290,,False,3148117170,1601110058077,E,2026-03-14
00297970,미래에셋굿라이프혼합형자녀를위한투자회사10-1,037510,,False,2118689098,1101111815228,E,2026-03-14
00297989,오르비텍,046120,KOSDAQ,True,1128127107,1101110753734,K,2026-03-14
00298252,엘앤피아너스,061140,,False,2158152531,1101111250648,E,2026-03-14
00298270,안랩,053800,KOSDAQ,True,2148183536,1101111138985,K,2026-03-14
00298340,에스티아이,039440,KOSDAQ,True,1258123112,1346110009460,K,2026-03-14
00298377,아이씨디,040910,KOSDAQ,True,1248170233,1301110058560,K,2026-03-14
00298447,아모텍,052710,KOSDAQ,True,1368112269,1244110019308,K,2026-03-14
00298687,스포츠서울,039670,,False,1048148945,1101111840928,E,2026-03-14
00299002,HL홀딩스,060980,KOSPI,True,1258130627,1313110030042,Y,2026-03-14
00299358,트레스,102210,,False,6098116351,1801110124923,E,2026-03-14
00299376,선팩테크,054010,,False,5038132918,1701110116964,E,2026-03-14
00299464,초록뱀미디어,047820,KOSDAQ,True,2208152270,1101111549786,K,2026-03-14
00299686,유퍼트,060670,,False,1238124982,1101110527650,E,2026-03-14
00299844,미래반도체,254490,KOSDAQ,True,1168153951,1101111228364,K,2026-03-14
00300256,시큐어소프트,037060,,False,1168162431,1101111347859,E,2026-03-14
00300405,오리엔트정공,065500,KOSDAQ,True,6208101651,1812110008083,K,2026-03-14
00300548,현대리바트,079430,KOSPI,True,1358132239,1345110034097,Y,2026-03-14
00300557,위니아,071460,,False,3128138164,1648110015300,E,2026-03-14
00300566,엔빅스,054170,,False,1168147366,1101110890023,E,2026-03-14
00300779,굿이엠지,051530,,False,1228158683,1201110199829,E,2026-03-14
00301015,한서제약,044070,,False,3018117572,1345110003662,E,2026-03-14
00301112,삼화네트웍스,046390,KOSDAQ,True,1148155119,1101110809595,K,2026-03-14
00301246,SFA반도체,036540,KOSDAQ,True,3128130935,1615110027263,K,2026-03-14
00301422,우수AMS,066590,KOSDAQ,True,6088121958,1943110003995,K,2026-03-14
00301486,에피밸리,068630,,False,5138111787,1760110014198,E,2026-03-14
00301626,플래닛팔이,057330,,False,5108105516,1101110907836,E,2026-03-14
00302078,엠피씨플러스,050540,,False,1208133916,1101110793657,E,2026-03-14
00302120,피앤텔,054340,,False,1078160410,1101111433393,E,2026-03-14
00302236,태양3C,052960,KONEX,True,1178105428,1101110560824,N,2026-03-14
00302582,캐스텍코리아,071850,KOSDAQ,True,6068120370,1801110273986,K,2026-03-14
00302801,디아이디,074130,,False,3128131050,1615110027677,E,2026-03-14
00302926,현대로템,064350,KOSPI,True,6098137486,1942110036336,Y,2026-03-14
00303192,디에이피,066900,KOSDAQ,True,1398111954,1244110006602,K,2026-03-14
00303217,우진플라임,049800,KOSPI,True,1318139905,1101110822993,Y,2026-03-14
00303396,한국컴퓨터,054040,KOSDAQ,True,5138108185,1760110008737,K,2026-03-14
00303703,CS,065770,KOSDAQ,True,2158174874,1101111644809,K,2026-03-14
00303794,쇼박스,086980,KOSDAQ,True,1068179629,1101111712309,K,2026-03-14
00303837,이레전자산업,045310,,False,1188115332,1101111322653,E,2026-03-14
00303873,CJ CGV,079160,KOSPI,True,1048145690,1101111673220,Y,2026-03-14
00304076,케이엔솔,053080,KOSDAQ,True,3038111045,1101110645353,K,2026-03-14
00304401,텔라움,047730,,False,1308135380,1243110038730,E,2026-03-14
00304915,코리아에셋투자증권,190650,KOSDAQ,True,1208197564,1101111844970,K,2026-03-14
00305297,코텍,052330,KOSDAQ,True,1308144628,1101110522494,K,2026-03-14
00305570,서울리거,043710,KOSDAQ,True,1398112555,1243110031007,K,2026-03-14
00305668,새론오토모티브,075180,KOSPI,True,3128135376,1615110030026,Y,2026-03-14
00305695,세니콘,056060,,False,2148116605,1101110665442,E,2026-03-14
00305941,노브랜드,145170,KOSDAQ,True,1208157617,1101111065972,K,2026-03-14
00306162,상상인,038540,KOSDAQ,True,1228118380,1201110050104,K,2026-03-14
00306454,한국정보인증,053300,KOSDAQ,True,1108141568,1101111727332,K,2026-03-14
00306719,에스텍,069510,KOSDAQ,True,6218135775,1845110021812,K,2026-03-14
00306870,손오공,066910,KOSDAQ,True,1398131076,1201110144999,K,2026-03-14
00306986,피더블유제네틱스,065910,,False,2148139137,1101110840424,E,2026-03-14
00307028,경남제약,053950,KOSDAQ,True,1348142258,1350110085255,K,2026-03-14
00307037,더스텔라,065310,,False,1178102566,1101110704896,E,2026-03-14
00307189,에스케이엔펄스,057500,,False,1258116042,1347110014631,E,2026-03-14
00307222,YBM넷,057030,KOSDAQ,True,2208189608,1101111990335,K,2026-03-14
00307897,신한카드,032710,,False,2028148079,1101110412926,E,2026-03-14
00308559,코디,080530,KOSDAQ,True,1248160808,1301110050847,K,2026-03-14
00308896,셀피글로벌,068940,KOSDAQ,True,5018123451,1701110141812,K,2026-03-14
00308948,미디어코프,053890,,False,1068174153,1101111574965,E,2026-03-14
00309460,HB인베스트먼트,440290,KOSDAQ,True,1078172798,1101111806409,K,2026-03-14
00309503,한국항공우주,047810,KOSPI,True,1108142397,1101111827570,Y,2026-03-14
00309831,알에프텍,061040,KOSDAQ,True,1358119560,1350110045639,K,2026-03-14
00309983,하이콤정보통신,048540,,False,1208132028,1101110716667,E,2026-03-14
00310156,셀루메드,049180,KOSDAQ,True,1348101408,1201110019225,K,2026-03-14
00311030,미래에셋증권,037620,,False,1078173894,1101111821423,E,2026-03-14
00311216,에이치엔에스하이텍,044990,KOSDAQ,True,1208165247,1101111219561,K,2026-03-14
00311270,원텍,216280,,False,5158115284,1748110019285,E,2026-03-14
00311298,오페스,053470,,False,1198117518,1101111123134,E,2026-03-14
00313649,현대바이오,048410,KOSDAQ,True,1268145614,1344110015693,K,2026-03-14
00314000,클라스타,037550,,False,2148151484,1101110703367,E,2026-03-14
00314888,디에스,051710,,False,1248159029,1348110038241,E,2026-03-14
00316488,제이콤,060750,,False,1388116640,1352110004813,E,2026-03-14
00317089,한국애보트진단,066930,,False,1358130129,1301110050615,E,2026-03-14
00317104,라이온켐텍,171120,KOSDAQ,True,3068104257,1601110004947,K,2026-03-14
00317210,성호전자,043260,KOSDAQ,True,1198102505,1101110145860,K,2026-03-14
00317487,티에스넥스젠,043220,KOSDAQ,True,2148191598,1101111182726,K,2026-03-14
00317681,메타바이오메드,059210,KOSDAQ,True,3158135211,1501110041925,K,2026-03-14
00317830,신양오라컴디스플레이,086830,,False,1308128064,1243110027113,E,2026-03-14
00318316,대아티아이,045390,KOSDAQ,True,1168137494,1101111195109,K,2026-03-14
00318477,모디아,046000,,False,1058194442,1101111573454,E,2026-03-14
00318538,아스팩오일,232360,,False,6038138833,1801110293976,E,2026-03-14
00318617,LG파워콤,045820,,False,1208198035,1101111863889,E,2026-03-14
00318662,CNT85,056730,KOSDAQ,True,1208168259,1101111347940,K,2026-03-14
00318839,미래에셋새천년코리아벤처펀드일호,042950,,False,1078181905,1101111879191,E,2026-03-14
00319272,성우,458650,KOSDAQ,True,5138106381,1760110007078,K,2026-03-14
00320807,태광이엔시,048140,,False,1238124338,1341110032312,E,2026-03-14
00321204,지에이이노더스,076340,KONEX,True,1128150189,1101111569817,N,2026-03-14
00321222,케이디세코,073780,,False,2298137733,1101111686033,E,2026-03-14
00323868,웹케시,053580,KOSDAQ,True,2148635102,1101111731135,K,2026-03-14
00324104,디케이씨,047440,,False,1238134118,1351110039820,E,2026-03-14
00325112,프로텍,053610,KOSDAQ,True,1338134226,1349110012243,K,2026-03-14
00325918,케이엔티,036590,,False,2038126383,1101111546633,E,2026-03-14
00325981,에프아이투어,047370,,False,2118616810,1101110823454,E,2026-03-14
00326731,바이오니아,064550,KOSDAQ,True,3018127217,1601110032542,K,2026-03-14
00327396,옵트론텍,082210,KOSDAQ,True,3148126169,1601110082513,K,2026-03-14
00327819,선익시스템,171090,KOSDAQ,True,1258113079,1101110700555,K,2026-03-14
00328191,케이에스피,073010,KOSDAQ,True,6068127539,1801110328550,K,2026-03-14
00328854,포넷,048270,,False,2208139277,1101111333890,E,2026-03-14
00329084,비엔디,047940,,False,3128113896,1648110005799,E,2026-03-14
00329093,코데즈컴바인,047770,KOSDAQ,True,1148166713,1101111187031,K,2026-03-14
00329677,이디디컴퍼니,052650,,False,1128141472,1101110664684,E,2026-03-14
00330017,레이더스컴퍼니,047420,,False,1168153403,1101111210436,E,2026-03-14
00330044,캠시스,050110,KOSDAQ,True,1398103094,1201110081951,K,2026-03-14
00330406,씨제이엔터테인먼트,049370,,False,2148617894,1101111445231,E,2026-03-14
00330424,LS증권,078020,KOSDAQ,True,1078174175,1101111828362,K,2026-03-14
00331016,에프앤가이드,064850,KOSDAQ,True,2208191972,1101112017922,K,2026-03-14
00331733,포휴먼,049690,,False,1138128754,1101110626171,E,2026-03-14
00331760,테스텍,048510,,False,3128134270,1615110021380,E,2026-03-14
00332927,제이에스코퍼레이션,194370,KOSPI,True,2198103482,1101110554992,Y,2026-03-14
00334244,덴소코리아,047060,,False,6098101877,1942110000141,E,2026-03-14
00334493,씨티앤티,050470,,False,2208149023,1101111489982,E,2026-03-14
00334615,콜마파마,038710,,False,1208131733,1101110867692,E,2026-03-14
00334624,팍스넷,038160,,False,2028163804,1101111698830,E,2026-03-14
00334767,엔하이테크,046720,,False,1398122204,1201110105727,E,2026-03-14
00335076,오픈베이스,049480,KOSDAQ,True,2208129255,1101110889836,K,2026-03-14
00335562,엠넷미디어,056200,,False,1208149932,1101111051814,E,2026-03-14
00335924,지앤디윈텍,061050,,False,1198127980,1101111552812,E,2026-03-14
00336297,고려신용정보,049720,KOSDAQ,True,2148172290,1101110787080,K,2026-03-14
00336570,사이버패스,063280,,False,2118663201,1101112034372,E,2026-03-14
00336817,HLB제약,047920,KOSDAQ,True,2088125623,1101111538391,K,2026-03-14
00337296,원포유,122830,KONEX,True,1208179417,1101111532286,N,2026-03-14
00338170,이닉스,452400,KOSDAQ,True,6078118315,1801110053411,K,2026-03-14
00339063,삼성수산,052560,,False,2298126352,1101111385510,E,2026-03-14
00339072,팬스타엔터프라이즈,054300,KOSDAQ,True,1398123687,1201110126038,K,2026-03-14
00339391,한화시스템,272210,KOSPI,True,5138117175,1760110020640,Y,2026-03-14
00340096,미래에셋벤처투자,100790,KOSDAQ,True,2118653095,1101111710527,K,2026-03-14
00340272,에스폴리텍,050760,KOSDAQ,True,2298138692,1101111716898,K,2026-03-14
00340917,동원F&B,049770,,False,2148668729,1101112101816,E,2026-03-14
00341314,엔더블유시,059180,KONEX,True,1078166637,1101111642788,N,2026-03-14
00341916,오스템임플란트,048260,,False,1128147103,1101111361669,E,2026-03-14
00343127,자유투어,046840,,False,2138197186,1101111099153,E,2026-03-14
00344287,에이치디현대인프라코어,042670,,False,1218140254,1201110234469,E,2026-03-14
00344746,유티엑스,045880,,False,1398134831,1201110163250,E,2026-03-14
00345499,에스피코프,048130,,False,2298140086,1101111752800,E,2026-03-14
00345657,코아에스앤아이,052350,,False,1368118472,1244110024117,E,2026-03-14
00346407,크레오에스지,040350,KOSDAQ,True,2158162801,1101111407314,K,2026-03-14
00346610,시지메드텍,056090,KOSDAQ,True,2178113679,1101111453648,K,2026-03-14
00346911,아이톡시,052770,KOSDAQ,True,2118623306,1101111434218,K,2026-03-14
00346966,에코솔루션,052510,,False,1058192202,1101111523623,E,2026-03-14
00347062,현대바이오랜드,052260,KOSDAQ,True,3128124525,1101111192981,K,2026-03-14
00347363,에이치원바이오,052310,,False,2118643511,1101111325160,E,2026-03-14
00347442,모보,051810,,False,1398121321,1201110017336,E,2026-03-14
00347619,한국통신데이타,045760,,False,2098121969,1101111631103,E,2026-03-14
00347716,중앙첨단소재,051980,KOSDAQ,True,1058199490,1101111686728,K,2026-03-14
00347734,진양화학,051630,KOSPI,True,1108149202,1101112141672,Y,2026-03-14
00347840,제네시스엔알디,052640,,False,1148156326,1101111000085,E,2026-03-14
00347877,세영디앤씨,052190,,False,1148161794,1101111093882,E,2026-03-14
00348007,야호커뮤니케이션,059720,,False,1058600314,1101111706766,E,2026-03-14
00348034,액토즈소프트,052790,KOSDAQ,True,2018155470,1101111335656,K,2026-03-14
00348052,엔에스아이,053250,,False,2148607358,1101111213919,E,2026-03-14
00348140,이롬텍,045400,,False,1248134881,1349110002359,E,2026-03-14
00348177,트레이스,052290,,False,2208118442,1101111120982,E,2026-03-14
00348292,한빛소프트,047080,KOSDAQ,True,1188119570,1101111628928,K,2026-03-14
00348557,액티투오,047710,,False,1248148731,1348110027616,E,2026-03-14
00348788,디이시스,053200,,False,1368111877,1243110009450,E,2026-03-14
00349060,한스바이오메드,042520,KOSDAQ,True,2068117637,1101111773872,K,2026-03-14
00349097,케이티스카이라이프,053210,KOSPI,True,1178131120,1101112149436,Y,2026-03-14
00349468,블루젬디앤씨,053040,,False,2148619285,1101111458482,E,2026-03-14
00349732,코나아이,052400,KOSDAQ,True,1098153365,1101111521700,K,2026-03-14
00349787,지케이파워,054020,,False,1048148566,1101111819189,E,2026-03-14
00349811,오션인더블유,052300,KOSDAQ,True,3148112966,1601110048870,K,2026-03-14
00350020,파인디앤씨,049120,KOSDAQ,True,1198130184,1101111667273,K,2026-03-14
00350048,오성첨단소재,052420,KOSDAQ,True,1228128215,1201110097940,K,2026-03-14
00350057,하이스마텍,057100,,False,1018145541,1101111577919,E,2026-03-14
00350118,뉴젠아이씨티,054150,,False,2298101351,1101110364408,E,2026-03-14
00350224,슈마일렉트론,056500,,False,1068175356,1101111592157,E,2026-03-14
00350251,모아에스앤에스,052880,,False,1368116019,1201110124090,E,2026-03-14
00350312,HDC랩스,039570,KOSPI,True,1208193646,1101111775365,Y,2026-03-14
00350482,성우테크론,045300,KOSDAQ,True,6098129822,1942110025941,K,2026-03-14
00350491,웹솔루스,160350,,False,1198144349,1101112151803,E,2026-03-14
00350738,제네시스디벨롭먼트홀딩스,053320,,False,1068168160,1101111426215,E,2026-03-14
00351047,아이팩토리,053810,,False,6048113209,1801110099572,E,2026-03-14
00351092,삼보모터스,053700,KOSDAQ,True,2158126391,1101110545529,K,2026-03-14
00351153,위다스,056810,,False,1298119264,1311110024479,E,2026-03-14
00351269,지티앤티,053870,,False,1208158182,1101111222788,E,2026-03-14
00351375,뉴보텍,060260,KOSDAQ,True,2248104616,1412110004279,K,2026-03-14
00351418,코리아오토글라스,152330,,False,3078115780,1647110007507,E,2026-03-14
00351427,와이즈넛,096250,KOSDAQ,True,2118698485,1101111969942,K,2026-03-14
00351454,더테크놀로지,043090,KOSDAQ,True,1398109157,1101110527767,K,2026-03-14
00351579,비트플래닛,049470,KOSDAQ,True,1098152385,1101111487267,K,2026-03-14
00351630,세코닉스,053450,KOSDAQ,True,1278112192,1158110006449,K,2026-03-14
00351807,대원미디어,048910,KOSDAQ,True,1068103487,1101110222151,K,2026-03-14
00351995,지에스이,053050,KOSDAQ,True,1058137529,1101110624969,K,2026-03-14
00352000,하우리,049130,,False,2298131568,1101111522534,E,2026-03-14
00352064,프리엠스,053160,KOSDAQ,True,1308130556,1101110660830,K,2026-03-14
